dep;jour;P;T;cl_age90
02;2020-06-05;1;43;79
02;2020-06-05;2;30;89
02;2020-06-05;1;14;90
02;2020-06-05;6;268;0
02;2020-06-06;0;3;09
02;2020-06-06;0;4;19
02;2020-06-06;0;4;29
02;2020-06-06;0;10;39
02;2020-06-06;1;7;49
02;2020-06-06;0;16;59
02;2020-06-06;2;18;69
02;2020-06-06;1;15;79
02;2020-06-06;6;22;89
02;2020-06-06;5;15;90
02;2020-06-06;15;114;0
02;2020-06-07;0;2;09
02;2020-06-07;0;0;19
02;2020-06-07;0;1;29
02;2020-06-07;0;2;39
02;2020-06-07;0;0;49
02;2020-06-07;0;2;59
02;2020-06-07;0;5;69
02;2020-06-07;1;6;79
02;2020-06-07;1;2;89
02;2020-06-07;2;2;90
02;2020-06-07;4;22;0
02;2020-06-08;0;12;09
02;2020-06-08;1;19;19
02;2020-06-08;0;23;29
02;2020-06-08;1;31;39
02;2020-06-08;2;28;49
02;2020-06-08;0;42;59
02;2020-06-08;0;43;69
02;2020-06-08;0;26;79
02;2020-06-08;3;19;89
02;2020-06-08;1;13;90
02;2020-06-08;8;256;0
02;2020-06-09;0;5;09
02;2020-06-09;0;15;19
02;2020-06-09;1;34;29
02;2020-06-09;0;40;39
02;2020-06-09;0;39;49
02;2020-06-09;1;30;59
02;2020-06-09;1;32;69
02;2020-06-09;2;30;79
02;2020-06-09;4;31;89
02;2020-06-09;1;14;90
02;2020-06-09;10;270;0
02;2020-06-10;0;7;09
02;2020-06-10;0;15;19
02;2020-06-10;0;23;29
02;2020-06-10;0;22;39
02;2020-06-10;0;17;49
02;2020-06-10;1;32;59
02;2020-06-10;1;31;69
02;2020-06-10;1;18;79
02;2020-06-10;3;22;89
02;2020-06-10;0;10;90
02;2020-06-10;6;197;0
02;2020-06-11;0;10;09
02;2020-06-11;0;20;19
02;2020-06-11;0;33;29
02;2020-06-11;0;34;39
02;2020-06-11;2;42;49
02;2020-06-11;0;49;59
02;2020-06-11;0;34;69
02;2020-06-11;1;17;79
02;2020-06-11;2;28;89
02;2020-06-11;0;15;90
02;2020-06-11;5;282;0
02;2020-06-12;0;15;09
02;2020-06-12;0;9;19
02;2020-06-12;1;38;29
02;2020-06-12;0;37;39
02;2020-06-12;1;41;49
02;2020-06-12;1;50;59
02;2020-06-12;3;36;69
02;2020-06-12;1;40;79
02;2020-06-12;1;50;89
02;2020-06-12;2;35;90
02;2020-06-12;10;351;0
02;2020-06-13;0;6;09
02;2020-06-13;0;9;19
02;2020-06-13;0;12;29
02;2020-06-13;0;6;39
02;2020-06-13;0;10;49
02;2020-06-13;0;12;59
02;2020-06-13;0;15;69
02;2020-06-13;0;5;79
02;2020-06-13;1;12;89
02;2020-06-13;0;2;90
02;2020-06-13;1;89;0
02;2020-06-14;0;1;09
02;2020-06-14;0;2;19
02;2020-06-14;0;1;29
02;2020-06-14;0;2;39
02;2020-06-14;0;3;49
02;2020-06-14;0;3;59
02;2020-06-14;0;3;69
02;2020-06-14;0;2;79
02;2020-06-14;0;3;89
02;2020-06-14;0;1;90
02;2020-06-14;0;21;0
02;2020-06-15;0;12;09
02;2020-06-15;0;21;19
02;2020-06-15;0;40;29
02;2020-06-15;0;31;39
02;2020-06-15;1;28;49
02;2020-06-15;0;34;59
02;2020-06-15;1;19;69
02;2020-06-15;0;23;79
02;2020-06-15;2;11;89
02;2020-06-15;2;9;90
02;2020-06-15;6;228;0
02;2020-06-16;0;13;09
02;2020-06-16;1;25;19
02;2020-06-16;0;27;29
02;2020-06-16;0;37;39
02;2020-06-16;0;31;49
02;2020-06-16;0;38;59
02;2020-06-16;0;41;69
02;2020-06-16;0;32;79
02;2020-06-16;3;24;89
02;2020-06-16;1;20;90
02;2020-06-16;5;288;0
02;2020-06-17;0;9;09
02;2020-06-17;0;22;19
02;2020-06-17;3;29;29
02;2020-06-17;0;36;39
02;2020-06-17;0;27;49
02;2020-06-17;0;24;59
02;2020-06-17;0;28;69
02;2020-06-17;3;41;79
02;2020-06-17;3;35;89
02;2020-06-17;1;23;90
02;2020-06-17;10;274;0
02;2020-06-18;0;13;09
02;2020-06-18;0;20;19
02;2020-06-18;1;28;29
02;2020-06-18;1;36;39
02;2020-06-18;0;31;49
02;2020-06-18;0;34;59
02;2020-06-18;0;34;69
02;2020-06-18;0;21;79
02;2020-06-18;0;16;89
02;2020-06-18;0;10;90
02;2020-06-18;2;243;0
02;2020-06-19;0;12;09
02;2020-06-19;0;19;19
02;2020-06-19;0;13;29
02;2020-06-19;0;22;39
02;2020-06-19;0;34;49
02;2020-06-19;0;32;59
02;2020-06-19;0;29;69
02;2020-06-19;0;20;79
02;2020-06-19;0;24;89
02;2020-06-19;0;7;90
02;2020-06-19;0;212;0
02;2020-06-20;0;6;09
02;2020-06-20;0;13;19
02;2020-06-20;0;8;29
02;2020-06-20;0;15;39
02;2020-06-20;0;14;49
02;2020-06-20;0;9;59
02;2020-06-20;0;13;69
02;2020-06-20;1;12;79
02;2020-06-20;0;13;89
02;2020-06-20;0;8;90
02;2020-06-20;1;111;0
02;2020-06-21;0;4;09
02;2020-06-21;0;1;19
02;2020-06-21;0;2;29
02;2020-06-21;0;1;39
02;2020-06-21;0;2;49
02;2020-06-21;0;2;59
02;2020-06-21;0;3;69
02;2020-06-21;0;3;79
02;2020-06-21;0;1;89
02;2020-06-21;0;0;90
02;2020-06-21;0;19;0
02;2020-06-22;0;17;09
02;2020-06-22;0;34;19
02;2020-06-22;1;34;29
02;2020-06-22;1;35;39
02;2020-06-22;3;45;49
02;2020-06-22;0;69;59
02;2020-06-22;0;104;69
02;2020-06-22;1;65;79
02;2020-06-22;2;23;89
02;2020-06-22;0;11;90
02;2020-06-22;8;437;0
02;2020-06-23;0;7;09
02;2020-06-23;0;18;19
02;2020-06-23;3;64;29
02;2020-06-23;0;53;39
02;2020-06-23;0;52;49
02;2020-06-23;0;53;59
02;2020-06-23;1;49;69
02;2020-06-23;1;66;79
02;2020-06-23;0;31;89
02;2020-06-23;0;24;90
02;2020-06-23;5;417;0
02;2020-06-24;0;15;09
02;2020-06-24;0;22;19
02;2020-06-24;0;26;29
02;2020-06-24;0;28;39
02;2020-06-24;0;33;49
02;2020-06-24;0;26;59
02;2020-06-24;0;33;69
02;2020-06-24;0;9;79
02;2020-06-24;0;14;89
02;2020-06-24;0;5;90
02;2020-06-24;0;211;0
02;2020-06-25;0;8;09
02;2020-06-25;0;21;19
02;2020-06-25;1;17;29
02;2020-06-25;1;33;39
02;2020-06-25;0;34;49
02;2020-06-25;0;34;59
02;2020-06-25;1;48;69
02;2020-06-25;2;57;79
02;2020-06-25;0;16;89
02;2020-06-25;0;1;90
02;2020-06-25;5;269;0
02;2020-06-26;0;5;09
02;2020-06-26;0;23;19
02;2020-06-26;0;20;29
02;2020-06-26;1;34;39
02;2020-06-26;0;38;49
02;2020-06-26;0;37;59
02;2020-06-26;0;44;69
02;2020-06-26;0;21;79
02;2020-06-26;0;24;89
02;2020-06-26;0;6;90
02;2020-06-26;1;252;0
02;2020-06-27;0;10;09
02;2020-06-27;0;11;19
02;2020-06-27;0;15;29
02;2020-06-27;0;11;39
02;2020-06-27;0;12;49
02;2020-06-27;0;15;59
02;2020-06-27;0;15;69
02;2020-06-27;1;10;79
02;2020-06-27;0;9;89
02;2020-06-27;0;1;90
02;2020-06-27;1;109;0
02;2020-06-28;0;1;09
02;2020-06-28;0;3;19
02;2020-06-28;0;1;29
02;2020-06-28;0;2;39
02;2020-06-28;0;3;49
02;2020-06-28;0;4;59
02;2020-06-28;0;4;69
02;2020-06-28;0;6;79
02;2020-06-28;0;2;89
02;2020-06-28;0;3;90
02;2020-06-28;0;29;0
02;2020-06-29;2;17;09
02;2020-06-29;1;21;19
02;2020-06-29;0;33;29
02;2020-06-29;1;37;39
02;2020-06-29;0;30;49
02;2020-06-29;0;40;59
02;2020-06-29;0;40;69
02;2020-06-29;0;20;79
02;2020-06-29;0;20;89
02;2020-06-29;0;7;90
02;2020-06-29;4;265;0
02;2020-06-30;0;19;09
02;2020-06-30;0;28;19
02;2020-06-30;0;37;29
02;2020-06-30;0;45;39
02;2020-06-30;0;40;49
02;2020-06-30;0;55;59
02;2020-06-30;0;66;69
02;2020-06-30;2;59;79
02;2020-06-30;0;55;89
02;2020-06-30;1;41;90
02;2020-06-30;3;445;0
02;2020-07-01;0;22;09
02;2020-07-01;1;33;19
02;2020-07-01;0;36;29
02;2020-07-01;0;42;39
02;2020-07-01;0;27;49
02;2020-07-01;1;36;59
02;2020-07-01;0;32;69
02;2020-07-01;0;27;79
02;2020-07-01;0;20;89
02;2020-07-01;0;6;90
02;2020-07-01;2;281;0
02;2020-07-02;0;11;09
02;2020-07-02;0;35;19
02;2020-07-02;1;38;29
02;2020-07-02;0;42;39
02;2020-07-02;2;49;49
02;2020-07-02;0;51;59
02;2020-07-02;2;54;69
02;2020-07-02;0;41;79
02;2020-07-02;0;29;89
02;2020-07-02;0;7;90
02;2020-07-02;5;357;0
02;2020-07-03;0;41;09
02;2020-07-03;0;44;19
02;2020-07-03;1;51;29
02;2020-07-03;1;57;39
02;2020-07-03;0;66;49
02;2020-07-03;0;49;59
02;2020-07-03;0;41;69
02;2020-07-03;1;36;79
02;2020-07-03;0;35;89
02;2020-07-03;0;30;90
02;2020-07-03;3;450;0
02;2020-07-04;1;63;09
02;2020-07-04;1;16;19
02;2020-07-04;0;26;29
02;2020-07-04;0;50;39
02;2020-07-04;1;33;49
02;2020-07-04;0;24;59
02;2020-07-04;0;22;69
02;2020-07-04;0;15;79
02;2020-07-04;0;7;89
02;2020-07-04;0;1;90
02;2020-07-04;3;257;0
02;2020-07-05;0;7;09
02;2020-07-05;0;2;19
02;2020-07-05;0;1;29
02;2020-07-05;0;1;39
02;2020-07-05;0;0;49
02;2020-07-05;0;1;59
02;2020-07-05;0;6;69
02;2020-07-05;0;3;79
02;2020-07-05;0;1;89
02;2020-07-05;0;0;90
02;2020-07-05;0;22;0
02;2020-07-06;0;19;09
02;2020-07-06;0;19;19
02;2020-07-06;0;42;29
02;2020-07-06;0;50;39
02;2020-07-06;0;52;49
02;2020-07-06;0;39;59
02;2020-07-06;0;51;69
02;2020-07-06;2;46;79
02;2020-07-06;1;55;89
02;2020-07-06;1;34;90
02;2020-07-06;4;407;0
02;2020-07-07;0;30;09
02;2020-07-07;1;34;19
02;2020-07-07;0;65;29
02;2020-07-07;0;44;39
02;2020-07-07;0;60;49
02;2020-07-07;1;52;59
02;2020-07-07;1;45;69
02;2020-07-07;0;31;79
02;2020-07-07;0;25;89
02;2020-07-07;1;14;90
02;2020-07-07;4;400;0
02;2020-07-08;0;7;09
02;2020-07-08;1;23;19
02;2020-07-08;0;29;29
02;2020-07-08;0;50;39
02;2020-07-08;0;29;49
02;2020-07-08;0;38;59
02;2020-07-08;0;34;69
02;2020-07-08;1;26;79
02;2020-07-08;1;14;89
02;2020-07-08;0;13;90
02;2020-07-08;3;263;0
02;2020-07-09;0;21;09
02;2020-07-09;0;35;19
02;2020-07-09;2;40;29
02;2020-07-09;0;70;39
02;2020-07-09;0;56;49
02;2020-07-09;1;57;59
02;2020-07-09;1;28;69
02;2020-07-09;0;20;79
02;2020-07-09;1;15;89
02;2020-07-09;0;11;90
02;2020-07-09;5;353;0
02;2020-07-10;0;25;09
02;2020-07-10;1;42;19
02;2020-07-10;2;49;29
02;2020-07-10;0;65;39
02;2020-07-10;0;66;49
02;2020-07-10;0;33;59
02;2020-07-10;0;50;69
02;2020-07-10;1;33;79
02;2020-07-10;0;19;89
02;2020-07-10;1;12;90
02;2020-07-10;5;394;0
02;2020-07-11;0;8;09
02;2020-07-11;0;17;19
02;2020-07-11;0;11;29
02;2020-07-11;0;25;39
02;2020-07-11;0;14;49
02;2020-07-11;1;23;59
02;2020-07-11;0;15;69
02;2020-07-11;0;5;79
02;2020-07-11;1;13;89
02;2020-07-11;0;0;90
02;2020-07-11;2;131;0
02;2020-07-12;0;2;09
02;2020-07-12;0;0;19
02;2020-07-12;0;2;29
02;2020-07-12;0;0;39
02;2020-07-12;0;1;49
02;2020-07-12;0;2;59
02;2020-07-12;0;3;69
02;2020-07-12;0;7;79
02;2020-07-12;1;6;89
02;2020-07-12;0;8;90
02;2020-07-12;1;31;0
03;2020-05-13;0;2;09
03;2020-05-13;0;3;19
03;2020-05-13;0;13;29
03;2020-05-13;0;14;39
03;2020-05-13;0;23;49
03;2020-05-13;0;35;59
03;2020-05-13;0;18;69
03;2020-05-13;0;21;79
03;2020-05-13;0;18;89
03;2020-05-13;0;16;90
03;2020-05-13;0;163;0
03;2020-05-14;0;4;09
03;2020-05-14;0;11;19
03;2020-05-14;0;19;29
03;2020-05-14;0;17;39
03;2020-05-14;0;16;49
03;2020-05-14;0;23;59
03;2020-05-14;0;18;69
03;2020-05-14;1;14;79
03;2020-05-14;0;17;89
03;2020-05-14;1;8;90
03;2020-05-14;2;148;0
03;2020-05-15;0;7;09
03;2020-05-15;0;12;19
03;2020-05-15;0;17;29
03;2020-05-15;0;24;39
03;2020-05-15;1;20;49
03;2020-05-15;1;30;59
03;2020-05-15;0;18;69
03;2020-05-15;0;24;79
03;2020-05-15;0;15;89
03;2020-05-15;0;5;90
03;2020-05-15;2;172;0
03;2020-05-16;0;1;09
03;2020-05-16;1;3;19
03;2020-05-16;1;5;29
03;2020-05-16;0;5;39
03;2020-05-16;0;10;49
03;2020-05-16;0;11;59
03;2020-05-16;0;14;69
03;2020-05-16;0;17;79
03;2020-05-16;0;8;89
03;2020-05-16;0;3;90
03;2020-05-16;2;77;0
03;2020-05-17;0;0;09
03;2020-05-17;0;2;19
03;2020-05-17;0;0;29
03;2020-05-17;0;4;39
03;2020-05-17;0;3;49
03;2020-05-17;1;6;59
03;2020-05-17;0;6;69
03;2020-05-17;0;8;79
03;2020-05-17;0;9;89
03;2020-05-17;0;1;90
03;2020-05-17;1;39;0
03;2020-05-18;0;5;09
03;2020-05-18;0;8;19
03;2020-05-18;0;20;29
03;2020-05-18;1;40;39
03;2020-05-18;0;53;49
03;2020-05-18;0;69;59
03;2020-05-18;0;40;69
03;2020-05-18;0;18;79
03;2020-05-18;0;18;89
03;2020-05-18;0;11;90
03;2020-05-18;1;282;0
03;2020-05-19;0;10;09
03;2020-05-19;0;8;19
03;2020-05-19;0;23;29
03;2020-05-19;4;13;39
03;2020-05-19;0;19;49
03;2020-05-19;0;24;59
03;2020-05-19;0;16;69
03;2020-05-19;0;26;79
03;2020-05-19;0;17;89
03;2020-05-19;0;11;90
03;2020-05-19;4;167;0
03;2020-05-20;0;9;09
03;2020-05-20;0;8;19
03;2020-05-20;0;15;29
03;2020-05-20;2;20;39
03;2020-05-20;1;18;49
03;2020-05-20;1;20;59
03;2020-05-20;0;21;69
03;2020-05-20;0;20;79
03;2020-05-20;0;14;89
03;2020-05-20;0;9;90
03;2020-05-20;4;154;0
03;2020-05-21;0;0;09
03;2020-05-21;0;2;19
03;2020-05-21;0;0;29
03;2020-05-21;0;2;39
03;2020-05-21;0;2;49
03;2020-05-21;0;1;59
03;2020-05-21;0;4;69
03;2020-05-21;0;3;79
03;2020-05-21;0;3;89
03;2020-05-21;0;2;90
03;2020-05-21;0;19;0
03;2020-05-22;0;10;09
03;2020-05-22;0;15;19
03;2020-05-22;14;145;29
03;2020-05-22;0;52;39
03;2020-05-22;0;32;49
03;2020-05-22;0;28;59
03;2020-05-22;0;22;69
03;2020-05-22;1;17;79
03;2020-05-22;2;22;89
03;2020-05-22;0;9;90
03;2020-05-22;17;354;0
03;2020-05-23;0;4;09
03;2020-05-23;0;6;19
03;2020-05-23;0;8;29
03;2020-05-23;0;10;39
03;2020-05-23;0;14;49
03;2020-05-23;0;14;59
03;2020-05-23;0;16;69
03;2020-05-23;1;17;79
03;2020-05-23;0;15;89
03;2020-05-23;0;2;90
03;2020-05-23;1;106;0
03;2020-05-24;0;2;09
03;2020-05-24;0;0;19
03;2020-05-24;0;1;29
03;2020-05-24;0;1;39
03;2020-05-24;0;5;49
03;2020-05-24;0;4;59
03;2020-05-24;0;2;69
03;2020-05-24;0;3;79
03;2020-05-24;0;7;89
03;2020-05-24;0;1;90
03;2020-05-24;0;26;0
03;2020-05-25;0;9;09
03;2020-05-25;1;14;19
03;2020-05-25;0;22;29
03;2020-05-25;0;19;39
03;2020-05-25;0;22;49
03;2020-05-25;2;26;59
03;2020-05-25;0;23;69
03;2020-05-25;0;28;79
03;2020-05-25;0;15;89
03;2020-05-25;1;6;90
03;2020-05-25;4;184;0
03;2020-05-26;0;7;09
03;2020-05-26;0;17;19
03;2020-05-26;0;11;29
03;2020-05-26;0;22;39
03;2020-05-26;0;18;49
03;2020-05-26;0;28;59
03;2020-05-26;1;23;69
03;2020-05-26;0;29;79
03;2020-05-26;0;30;89
03;2020-05-26;0;29;90
03;2020-05-26;1;214;0
03;2020-05-27;0;15;09
03;2020-05-27;0;9;19
03;2020-05-27;0;15;29
03;2020-05-27;0;16;39
03;2020-05-27;0;23;49
03;2020-05-27;0;21;59
03;2020-05-27;0;18;69
03;2020-05-27;0;19;79
03;2020-05-27;0;19;89
03;2020-05-27;0;10;90
03;2020-05-27;0;165;0
03;2020-05-28;0;3;09
03;2020-05-28;0;1;19
03;2020-05-28;0;15;29
03;2020-05-28;0;12;39
03;2020-05-28;0;11;49
03;2020-05-28;0;21;59
03;2020-05-28;2;23;69
03;2020-05-28;0;18;79
03;2020-05-28;0;12;89
03;2020-05-28;0;4;90
03;2020-05-28;2;120;0
03;2020-05-29;0;9;09
03;2020-05-29;0;16;19
03;2020-05-29;0;16;29
03;2020-05-29;0;23;39
03;2020-05-29;1;32;49
03;2020-05-29;1;22;59
03;2020-05-29;0;35;69
03;2020-05-29;0;17;79
03;2020-05-29;0;14;89
03;2020-05-29;0;4;90
03;2020-05-29;2;189;0
03;2020-05-30;0;6;09
03;2020-05-30;0;7;19
03;2020-05-30;0;25;29
03;2020-05-30;0;18;39
03;2020-05-30;0;34;49
03;2020-05-30;0;34;59
03;2020-05-30;0;17;69
03;2020-05-30;0;16;79
03;2020-05-30;0;12;89
03;2020-05-30;0;3;90
03;2020-05-30;0;172;0
03;2020-05-31;0;2;09
03;2020-05-31;0;0;19
03;2020-05-31;0;4;29
03;2020-05-31;0;1;39
03;2020-05-31;0;4;49
03;2020-05-31;0;3;59
03;2020-05-31;0;2;69
03;2020-05-31;0;1;79
03;2020-05-31;0;2;89
03;2020-05-31;0;0;90
03;2020-05-31;0;19;0
03;2020-06-01;0;0;09
03;2020-06-01;0;44;19
03;2020-06-01;0;11;29
03;2020-06-01;0;15;39
03;2020-06-01;0;9;49
03;2020-06-01;0;12;59
03;2020-06-01;0;23;69
03;2020-06-01;0;17;79
03;2020-06-01;1;10;89
03;2020-06-01;0;3;90
03;2020-06-01;1;144;0
03;2020-06-02;0;9;09
03;2020-06-02;0;22;19
03;2020-06-02;1;66;29
03;2020-06-02;0;45;39
03;2020-06-02;0;47;49
03;2020-06-02;0;33;59
03;2020-06-02;0;24;69
03;2020-06-02;0;25;79
03;2020-06-02;0;18;89
03;2020-06-02;0;7;90
03;2020-06-02;1;296;0
03;2020-06-03;0;8;09
03;2020-06-03;0;11;19
03;2020-06-03;0;54;29
03;2020-06-03;0;47;39
03;2020-06-03;0;27;49
03;2020-06-03;0;39;59
03;2020-06-03;0;24;69
03;2020-06-03;0;27;79
03;2020-06-03;0;28;89
03;2020-06-03;0;27;90
03;2020-06-03;0;292;0
03;2020-06-04;0;4;09
03;2020-06-04;0;11;19
03;2020-06-04;0;10;29
03;2020-06-04;0;23;39
03;2020-06-04;0;21;49
03;2020-06-04;0;29;59
03;2020-06-04;0;17;69
03;2020-06-04;0;13;79
03;2020-06-04;1;17;89
03;2020-06-04;0;17;90
03;2020-06-04;1;162;0
03;2020-06-05;0;7;09
03;2020-06-05;0;11;19
03;2020-06-05;0;28;29
03;2020-06-05;0;22;39
03;2020-06-05;0;21;49
03;2020-06-05;0;30;59
03;2020-06-05;0;14;69
03;2020-06-05;0;16;79
03;2020-06-05;0;17;89
03;2020-06-05;0;12;90
03;2020-06-05;0;178;0
03;2020-06-06;0;2;09
03;2020-06-06;0;6;19
03;2020-06-06;0;11;29
03;2020-06-06;0;8;39
03;2020-06-06;0;14;49
03;2020-06-06;0;8;59
03;2020-06-06;0;17;69
03;2020-06-06;0;25;79
03;2020-06-06;0;13;89
03;2020-06-06;0;3;90
03;2020-06-06;0;107;0
03;2020-06-07;0;2;09
03;2020-06-07;0;0;19
03;2020-06-07;0;3;29
03;2020-06-07;0;0;39
03;2020-06-07;0;0;49
03;2020-06-07;0;2;59
03;2020-06-07;0;2;69
03;2020-06-07;0;1;79
03;2020-06-07;0;3;89
03;2020-06-07;0;3;90
03;2020-06-07;0;16;0
03;2020-06-08;0;4;09
03;2020-06-08;0;14;19
03;2020-06-08;0;11;29
03;2020-06-08;0;12;39
03;2020-06-08;0;20;49
03;2020-06-08;0;18;59
03;2020-06-08;0;26;69
03;2020-06-08;0;30;79
03;2020-06-08;0;21;89
03;2020-06-08;0;2;90
03;2020-06-08;0;158;0
03;2020-06-09;0;5;09
03;2020-06-09;0;22;19
03;2020-06-09;0;11;29
03;2020-06-09;0;13;39
03;2020-06-09;0;12;49
03;2020-06-09;0;21;59
03;2020-06-09;0;19;69
03;2020-06-09;0;22;79
03;2020-06-09;0;17;89
03;2020-06-09;0;6;90
03;2020-06-09;0;148;0
03;2020-06-10;0;5;09
03;2020-06-10;0;9;19
03;2020-06-10;0;15;29
03;2020-06-10;0;17;39
03;2020-06-10;0;14;49
03;2020-06-10;0;15;59
03;2020-06-10;0;27;69
03;2020-06-10;0;17;79
03;2020-06-10;1;8;89
03;2020-06-10;0;6;90
03;2020-06-10;1;133;0
03;2020-06-11;0;5;09
03;2020-06-11;0;7;19
03;2020-06-11;0;10;29
03;2020-06-11;0;4;39
03;2020-06-11;0;9;49
03;2020-06-11;0;19;59
03;2020-06-11;1;14;69
03;2020-06-11;0;13;79
03;2020-06-11;0;7;89
03;2020-06-11;1;2;90
03;2020-06-11;2;90;0
03;2020-06-12;1;5;09
03;2020-06-12;1;15;19
03;2020-06-12;0;14;29
03;2020-06-12;1;14;39
03;2020-06-12;0;15;49
03;2020-06-12;0;15;59
03;2020-06-12;0;18;69
03;2020-06-12;0;19;79
03;2020-06-12;0;16;89
03;2020-06-12;0;3;90
03;2020-06-12;3;134;0
03;2020-06-13;0;3;09
03;2020-06-13;0;7;19
03;2020-06-13;1;14;29
03;2020-06-13;0;23;39
03;2020-06-13;0;13;49
03;2020-06-13;0;22;59
03;2020-06-13;0;12;69
03;2020-06-13;0;31;79
03;2020-06-13;0;17;89
03;2020-06-13;0;5;90
03;2020-06-13;1;147;0
03;2020-06-14;0;0;09
03;2020-06-14;0;0;19
03;2020-06-14;0;6;29
03;2020-06-14;0;9;39
03;2020-06-14;0;7;49
03;2020-06-14;0;2;59
03;2020-06-14;0;2;69
03;2020-06-14;0;0;79
03;2020-06-14;0;1;89
03;2020-06-14;0;2;90
03;2020-06-14;0;29;0
03;2020-06-15;0;3;09
03;2020-06-15;0;10;19
03;2020-06-15;0;22;29
03;2020-06-15;0;25;39
03;2020-06-15;0;39;49
03;2020-06-15;0;29;59
03;2020-06-15;0;25;69
03;2020-06-15;0;24;79
03;2020-06-15;0;14;89
03;2020-06-15;0;7;90
03;2020-06-15;0;198;0
03;2020-06-16;0;14;09
03;2020-06-16;0;14;19
03;2020-06-16;0;12;29
03;2020-06-16;2;29;39
03;2020-06-16;1;29;49
03;2020-06-16;0;23;59
03;2020-06-16;0;23;69
03;2020-06-16;0;32;79
03;2020-06-16;0;24;89
03;2020-06-16;0;7;90
03;2020-06-16;3;207;0
03;2020-06-17;0;8;09
03;2020-06-17;0;12;19
03;2020-06-17;0;17;29
03;2020-06-17;0;6;39
03;2020-06-17;1;14;49
03;2020-06-17;0;20;59
03;2020-06-17;0;28;69
03;2020-06-17;0;17;79
03;2020-06-17;0;13;89
03;2020-06-17;0;2;90
03;2020-06-17;1;138;0
03;2020-06-18;0;18;09
03;2020-06-18;1;21;19
03;2020-06-18;0;17;29
03;2020-06-18;0;22;39
03;2020-06-18;0;25;49
03;2020-06-18;0;18;59
03;2020-06-18;0;12;69
03;2020-06-18;0;12;79
03;2020-06-18;0;14;89
03;2020-06-18;0;4;90
03;2020-06-18;1;163;0
03;2020-06-19;0;8;09
03;2020-06-19;0;12;19
03;2020-06-19;0;28;29
03;2020-06-19;0;40;39
03;2020-06-19;0;32;49
03;2020-06-19;0;33;59
03;2020-06-19;0;33;69
03;2020-06-19;0;32;79
03;2020-06-19;0;11;89
03;2020-06-19;0;7;90
03;2020-06-19;0;237;0
03;2020-06-20;0;3;09
03;2020-06-20;0;5;19
03;2020-06-20;0;11;29
03;2020-06-20;0;7;39
03;2020-06-20;0;8;49
03;2020-06-20;0;12;59
03;2020-06-20;0;11;69
03;2020-06-20;0;15;79
03;2020-06-20;0;7;89
03;2020-06-20;0;3;90
03;2020-06-20;0;82;0
03;2020-06-21;0;0;09
03;2020-06-21;0;0;19
03;2020-06-21;0;0;29
03;2020-06-21;0;1;39
03;2020-06-21;0;0;49
03;2020-06-21;0;2;59
03;2020-06-21;0;6;69
03;2020-06-21;0;3;79
03;2020-06-21;0;6;89
03;2020-06-21;0;3;90
03;2020-06-21;0;21;0
03;2020-06-22;0;8;09
03;2020-06-22;0;16;19
03;2020-06-22;0;13;29
03;2020-06-22;0;19;39
03;2020-06-22;0;19;49
03;2020-06-22;0;24;59
03;2020-06-22;0;24;69
03;2020-06-22;0;33;79
03;2020-06-22;0;19;89
03;2020-06-22;0;4;90
03;2020-06-22;0;179;0
03;2020-06-23;0;6;09
03;2020-06-23;0;17;19
03;2020-06-23;0;13;29
03;2020-06-23;0;15;39
03;2020-06-23;0;24;49
03;2020-06-23;0;17;59
03;2020-06-23;0;24;69
03;2020-06-23;0;18;79
03;2020-06-23;0;12;89
03;2020-06-23;0;3;90
03;2020-06-23;0;149;0
03;2020-06-24;0;13;09
03;2020-06-24;0;12;19
03;2020-06-24;1;36;29
03;2020-06-24;0;34;39
03;2020-06-24;0;30;49
03;2020-06-24;0;24;59
03;2020-06-24;0;13;69
03;2020-06-24;0;25;79
03;2020-06-24;0;11;89
03;2020-06-24;0;6;90
03;2020-06-24;1;204;0
03;2020-06-25;0;7;09
03;2020-06-25;0;7;19
03;2020-06-25;0;13;29
03;2020-06-25;0;12;39
03;2020-06-25;0;14;49
03;2020-06-25;0;16;59
03;2020-06-25;0;10;69
03;2020-06-25;0;13;79
03;2020-06-25;0;11;89
03;2020-06-25;0;3;90
03;2020-06-25;0;106;0
03;2020-06-26;1;10;09
03;2020-06-26;0;12;19
03;2020-06-26;0;17;29
03;2020-06-26;1;18;39
03;2020-06-26;0;25;49
03;2020-06-26;0;23;59
03;2020-06-26;0;20;69
03;2020-06-26;0;26;79
03;2020-06-26;0;20;89
03;2020-06-26;0;7;90
03;2020-06-26;2;178;0
03;2020-06-27;0;5;09
03;2020-06-27;0;10;19
03;2020-06-27;0;11;29
03;2020-06-27;0;13;39
03;2020-06-27;0;13;49
03;2020-06-27;0;12;59
03;2020-06-27;0;10;69
03;2020-06-27;0;11;79
03;2020-06-27;0;15;89
03;2020-06-27;0;5;90
03;2020-06-27;0;105;0
03;2020-06-28;0;0;09
03;2020-06-28;0;1;19
03;2020-06-28;0;0;29
03;2020-06-28;0;0;39
03;2020-06-28;0;2;49
03;2020-06-28;0;2;59
03;2020-06-28;0;2;69
03;2020-06-28;0;7;79
03;2020-06-28;0;12;89
03;2020-06-28;0;2;90
03;2020-06-28;0;28;0
03;2020-06-29;0;13;09
03;2020-06-29;2;19;19
03;2020-06-29;0;19;29
03;2020-06-29;0;14;39
